mechanism,symbol,trade_id,entry_date,trigger_date,counterfactual_exit_date,original_return_pct,counterfactual_return_pct,local_delta_pp,original_winner,entry_b,entry_jf,r32_overlap
chip-rollover,YINN,YINN:2022-11-08,2022-11-08,2022-11-18,2022-11-21,68.81192274062582,22.070989863579538,-46.740932877046276,True,True,False,False
chip-rollover,YINN,YINN:2023-01-04,2023-01-04,2023-01-17,2023-01-18,1.6724582841518787,12.464994411691311,10.792536127539432,True,True,False,False
chip-rollover,YINN,YINN:2023-10-12,2023-10-12,2023-10-17,2023-10-18,-24.892376600456224,-11.596430495797428,13.295946104658796,False,True,False,True
chip-rollover,YINN,YINN:2024-01-02,2024-01-02,2024-01-04,2024-01-05,-26.9742832525411,-1.3304846234012735,25.643798629139827,False,True,False,True
chip-rollover,YINN,YINN:2024-08-06,2024-08-06,2024-08-06,2024-08-07,18.97800480303782,7.139135261124041,-11.838869541913779,True,False,True,False
chip-rollover-after85,GOOGL,GOOGL:2022-02-02,2022-02-02,2022-03-31,2022-04-01,-23.185264576067965,-7.952965619834707,15.232298956233258,False,True,False,True
chip-rollover-after85,GOOGL,GOOGL:2024-03-15,2024-03-15,2024-04-04,2024-04-05,16.370420922658813,5.073746534552326,-11.296674388106487,True,True,False,False
chip-rollover-after85,MRNA,MRNA:2023-11-03,2023-11-03,2024-01-09,2024-01-10,19.35322949190672,50.198543577007726,30.845314085101005,True,False,True,False
chip-rollover-after85,MSFT,MSFT:2022-02-01,2022-02-01,2022-03-31,2022-04-01,-21.59643001259398,-0.5342737494267058,21.062156263167275,False,True,False,True
chip-rollover-after85,MSFT,MSFT:2023-04-28,2023-04-28,2023-05-09,2023-05-10,35.74007778955608,1.3134613509606874,-34.426616438595396,True,True,False,False
chip-rollover-after85,NFLX,NFLX:2022-12-02,2022-12-02,2022-12-08,2022-12-09,8.481864091411184,3.3229502482213347,-5.15891384318985,True,True,False,True
chip-rollover-after85,NFLX,NFLX:2023-03-27,2023-03-27,2023-04-06,2023-04-10,26.615563913745355,2.152278620937187,-24.463285292808166,True,True,False,False
chip-rollover-after85,NFLX,NFLX:2023-10-25,2023-10-25,2023-11-14,2023-11-15,65.15162887570418,8.625739679993472,-56.525889195710704,True,True,False,False
chip-rollover-after85,SNOW,SNOW:2023-09-01,2023-09-01,2023-09-13,2023-09-14,16.50919972702114,5.348753858881006,-11.160445868140135,True,True,False,True
chip-rollover-after85,TQQQ,TQQQ:2022-06-16,2022-06-16,2022-08-08,2022-08-09,61.74645842324886,48.81020613418288,-12.936252289065983,True,False,True,False
chip-rollover-after85,TQQQ,TQQQ:2024-05-06,2024-05-06,2024-05-23,2024-05-24,28.498565677603448,11.671144530834908,-16.82742114676854,True,True,False,False
chip-rollover-after85,TQQQ,TQQQ:2024-08-06,2024-08-06,2024-08-22,2024-08-23,26.220476059691087,29.428540149029825,3.2080640893387375,True,False,True,False
chip-rollover-after85,TSLA,TSLA:2022-02-25,2022-02-25,2022-04-01,2022-04-04,10.819385050147368,34.35022292167056,23.53083787152319,True,False,True,True
chip-rollover-after85,YINN,YINN:2021-09-23,2021-09-23,2021-10-26,2021-10-27,-4.459071666167269,14.029604835704212,18.48867650187148,False,False,True,False
chip-rollover-after85,YINN,YINN:2022-11-08,2022-11-08,2022-11-18,2022-11-21,68.81192274062582,22.070989863579538,-46.740932877046276,True,True,False,False
chip-rollover-after85,YINN,YINN:2023-01-04,2023-01-04,2023-01-17,2023-01-18,1.6724582841518787,12.464994411691311,10.792536127539432,True,True,False,False
macd-turn-down,AAOI,AAOI:2022-01-25,2022-01-25,2022-02-03,2022-02-04,-14.528879830647137,-3.216530802689299,11.312349027957838,False,False,True,False
macd-turn-down,AAOI,AAOI:2023-01-13,2023-01-13,2023-01-18,2023-01-19,-1.91320485993266,-0.628226214983163,1.284978644949497,False,True,False,False
macd-turn-down,AAOI,AAOI:2023-03-29,2023-03-29,2023-04-14,2023-04-17,-0.1998999999999973,14.057249672151562,14.25714967215156,False,False,True,False
macd-turn-down,AAOI,AAOI:2023-05-09,2023-05-09,2023-05-11,2023-05-12,164.7240065994533,-3.0191092061765734,-167.74311580562988,True,False,True,False
macd-turn-down,AAOI,AAOI:2024-04-17,2024-04-17,2024-04-22,2024-04-23,-25.39859610915135,-7.5771527861349774,17.82144332301637,False,False,True,True
macd-turn-down,AAOI,AAOI:2024-07-11,2024-07-11,2024-07-18,2024-07-19,-5.003121316486691,11.11432977379252,16.11745109027921,False,True,False,False
macd-turn-down,GOOGL,GOOGL:2022-02-02,2022-02-02,2022-02-07,2022-02-08,-23.185264576067965,-8.265394688216276,14.91986988785169,False,True,False,True
macd-turn-down,GOOGL,GOOGL:2024-03-15,2024-03-15,2024-03-21,2024-03-22,16.370420922658813,4.436424032946151,-11.933996889712661,True,True,False,False
macd-turn-down,MRNA,MRNA:2022-01-11,2022-01-11,2022-01-13,2022-01-14,-22.72557501230831,-9.910540474417374,12.815034537890934,False,False,True,False
macd-turn-down,MRNA,MRNA:2022-02-16,2022-02-16,2022-02-17,2022-02-18,-3.1678067374243724,-0.24721889554354393,2.9205878418808284,False,False,True,False
macd-turn-down,MRNA,MRNA:2023-08-18,2023-08-18,2023-08-25,2023-08-28,-14.825943022421717,8.121488602851844,22.94743162527356,False,False,True,True
macd-turn-down,MRNA,MRNA:2023-11-03,2023-11-03,2023-11-09,2023-11-10,19.35322949190672,-4.965287238409555,-24.318516730316276,True,False,True,False
macd-turn-down,MSFT,MSFT:2022-02-01,2022-02-01,2022-02-03,2022-02-04,-21.59643001259398,-3.4793118303320547,18.117118182261926,False,True,False,True
macd-turn-down,MSFT,MSFT:2023-04-28,2023-04-28,2023-05-03,2023-05-04,35.74007778955608,0.5321557436607671,-35.207922045895316,True,True,False,False
macd-turn-down,NFLX,NFLX:2022-12-02,2022-12-02,2022-12-06,2022-12-07,8.481864091411184,-1.4823972438753663,-9.964261335286551,True,True,False,True
macd-turn-down,NFLX,NFLX:2023-03-27,2023-03-27,2023-04-04,2023-04-05,26.615563913745355,5.208280225893436,-21.40728368785192,True,True,False,False
macd-turn-down,NFLX,NFLX:2023-10-25,2023-10-25,2023-10-26,2023-10-27,65.15162887570418,-2.5028754001365283,-67.65450427584071,True,True,False,False
macd-turn-down,SNOW,SNOW:2021-12-09,2021-12-09,2021-12-13,2021-12-14,-20.634647434082034,-7.188605287780769,13.446042146301265,False,True,False,True
macd-turn-down,SNOW,SNOW:2022-01-25,2022-01-25,2022-01-25,2022-01-26,6.612483502114808,-1.2041692323776165,-7.816652734492424,True,False,True,False
macd-turn-down,SNOW,SNOW:2022-03-17,2022-03-17,2022-03-25,2022-03-28,-0.7935845204045111,12.594984615384618,13.38856913578913,False,False,True,False
macd-turn-down,SNOW,SNOW:2022-05-27,2022-05-27,2022-06-10,2022-06-13,32.27609989487663,-10.663697423865482,-42.93979731874211,True,False,True,False
macd-turn-down,SNOW,SNOW:2022-11-11,2022-11-11,2022-11-17,2022-11-18,-12.0011368775506,2.9307674239108072,14.931904301461408,False,False,True,True
macd-turn-down,SNOW,SNOW:2023-01-13,2023-01-13,2023-01-18,2023-01-19,14.444136202171842,-1.489494261523372,-15.933630463695215,True,True,False,False
macd-turn-down,SNOW,SNOW:2023-09-01,2023-09-01,2023-09-06,2023-09-07,16.50919972702114,-2.901634912609896,-19.410834639631037,True,True,False,True
macd-turn-down,SNOW,SNOW:2024-06-28,2024-06-28,2024-07-08,2024-07-09,-14.331088418973549,4.896587267509123,19.22767568648267,False,True,False,True
macd-turn-down,TQQQ,TQQQ:2022-01-25,2022-01-25,2022-02-03,2022-02-04,-9.61779533821755,4.813123911643924,14.430919249861473,False,False,True,False
macd-turn-down,TQQQ,TQQQ:2022-02-25,2022-02-25,2022-03-04,2022-03-07,-18.423402686815884,-4.092102586594992,14.331300100220892,False,False,True,True
macd-turn-down,TQQQ,TQQQ:2022-06-16,2022-06-16,2022-06-28,2022-06-29,61.74645842324886,7.570545245656191,-54.17591317759267,True,False,True,False
macd-turn-down,TQQQ,TQQQ:2022-10-14,2022-10-14,2022-10-14,2022-10-17,-8.84758457047602,-5.4287175540236765,3.418867016452343,False,False,True,True
macd-turn-down,TQQQ,TQQQ:2023-01-12,2023-01-12,2023-01-18,2023-01-19,12.172843726286352,-2.5006135794350515,-14.673457305721403,True,True,False,False
macd-turn-down,TQQQ,TQQQ:2023-10-10,2023-10-10,2023-10-13,2023-10-16,-17.082673786856507,-0.6987867402909576,16.383887046565548,False,True,False,True
macd-turn-down,TQQQ,TQQQ:2024-05-06,2024-05-06,2024-05-13,2024-05-14,28.498565677603448,3.17195301353308,-25.326612664070367,True,True,False,False
macd-turn-down,TQQQ,TQQQ:2024-08-06,2024-08-06,2024-08-22,2024-08-23,26.220476059691087,29.428540149029825,3.2080640893387375,True,False,True,False
macd-turn-down,TSLA,TSLA:2022-02-25,2022-02-25,2022-03-03,2022-03-04,10.819385050147368,4.717148557645423,-6.1022364925019446,True,False,True,True
macd-turn-down,TSLA,TSLA:2022-12-05,2022-12-05,2022-12-05,2022-12-06,-26.593404828411128,-4.530331446653035,22.063073381758095,False,True,False,True
macd-turn-down,TSLA,TSLA:2023-01-18,2023-01-18,2023-01-19,2023-01-20,42.08505862732797,-5.958726079121335,-48.0437847064493,True,True,False,False
macd-turn-down,TSLA,TSLA:2024-04-30,2024-04-30,2024-05-01,2024-05-02,25.85765548340815,-2.3989369776987957,-28.256592461106944,True,True,False,True
macd-turn-down,YINN,YINN:2021-09-23,2021-09-23,2021-09-24,2021-09-27,-4.459071666167269,-4.5558695116070025,-0.0967978454397338,False,False,True,False
macd-turn-down,YINN,YINN:2021-12-31,2021-12-31,2022-01-04,2022-01-05,6.437643816955396,-10.393257943287315,-16.83090176024271,True,False,True,False
macd-turn-down,YINN,YINN:2022-02-25,2022-02-25,2022-03-03,2022-03-04,-26.410032710845943,-14.025024765272265,12.385007945573678,False,False,True,False
macd-turn-down,YINN,YINN:2022-03-16,2022-03-16,2022-03-25,2022-03-28,7.879159340068243,15.007737911496811,7.128578571428568,True,False,True,False
macd-turn-down,YINN,YINN:2022-08-12,2022-08-12,2022-08-18,2022-08-19,-11.409216181607515,-4.736268718736325,6.672947462871191,False,False,True,True
macd-turn-down,YINN,YINN:2022-10-14,2022-10-14,2022-10-19,2022-10-20,-34.38185233852087,-13.760605316089226,20.621247022431646,False,False,True,False
macd-turn-down,YINN,YINN:2022-11-08,2022-11-08,2022-11-09,2022-11-10,68.81192274062582,2.6974093719399184,-66.1145133686859,True,True,False,False
macd-turn-down,YINN,YINN:2023-01-04,2023-01-04,2023-01-12,2023-01-13,1.6724582841518787,13.206868026922457,11.534409742770578,True,True,False,False
macd-turn-down,YINN,YINN:2023-10-12,2023-10-12,2023-10-13,2023-10-16,-24.892376600456224,-9.793585558552898,15.098791041903326,False,True,False,True
macd-turn-down,YINN,YINN:2024-01-02,2024-01-02,2024-01-02,2024-01-03,-26.9742832525411,-2.3582959551735727,24.615987297367525,False,True,False,True
macd-turn-down,YINN,YINN:2024-08-06,2024-08-06,2024-08-14,2024-08-15,18.97800480303782,11.156852833416163,-7.821151969621656,True,False,True,False
upper-rejection-score,AAOI,AAOI:2022-01-25,2022-01-25,2022-02-17,2022-02-18,-14.528879830647137,5.330584810346428,19.859464640993565,False,False,True,False
upper-rejection-score,AAOI,AAOI:2023-01-13,2023-01-13,2023-01-13,2023-01-17,-1.91320485993266,4.0833723619341455,5.996577221866806,False,True,False,False
upper-rejection-score,AAOI,AAOI:2023-05-09,2023-05-09,2023-05-30,2023-05-31,164.7240065994533,30.81142815404212,-133.91257844541119,True,False,True,False
upper-rejection-score,AAOI,AAOI:2024-07-11,2024-07-11,2024-07-17,2024-07-18,-5.003121316486691,18.159040798858772,23.162162115345463,False,True,False,False
upper-rejection-score,GOOGL,GOOGL:2022-02-02,2022-02-02,2022-03-25,2022-03-28,-23.185264576067965,-7.0288678729601095,16.156396703107855,False,True,False,True
upper-rejection-score,GOOGL,GOOGL:2024-03-15,2024-03-15,2024-03-19,2024-03-20,16.370420922658813,3.6520336842105205,-12.718387238448292,True,True,False,False
upper-rejection-score,MRNA,MRNA:2022-02-16,2022-02-16,2022-03-17,2022-03-18,-3.1678067374243724,15.998522606276078,19.16632934370045,False,False,True,False
upper-rejection-score,MRNA,MRNA:2023-11-03,2023-11-03,2023-12-15,2023-12-18,19.35322949190672,17.250448631729753,-2.102780860176967,True,False,True,False
upper-rejection-score,MSFT,MSFT:2023-04-28,2023-04-28,2023-04-28,2023-05-01,35.74007778955608,0.771803015449013,-34.96827477410707,True,True,False,False
upper-rejection-score,NFLX,NFLX:2022-12-02,2022-12-02,2023-01-24,2023-01-25,8.481864091411184,15.89719962869085,7.415335537279665,True,True,False,True
upper-rejection-score,NFLX,NFLX:2023-03-27,2023-03-27,2023-03-31,2023-04-03,26.615563913745355,4.151017342261909,-22.464546571483446,True,True,False,False
upper-rejection-score,NFLX,NFLX:2023-10-25,2023-10-25,2023-10-25,2023-10-26,65.15162887570418,-1.3034126682386127,-66.45504154394278,True,True,False,False
upper-rejection-score,SNOW,SNOW:2022-05-27,2022-05-27,2022-06-24,2022-06-27,32.27609989487663,17.341198954313654,-14.934900940562976,True,False,True,False
upper-rejection-score,SNOW,SNOW:2023-01-13,2023-01-13,2023-02-02,2023-02-03,14.444136202171842,20.36192701137509,5.9177908092032485,True,True,False,False
upper-rejection-score,SNOW,SNOW:2023-09-01,2023-09-01,2023-09-11,2023-09-12,16.50919972702114,6.630183797859379,-9.879015929161762,True,True,False,True
upper-rejection-score,SNOW,SNOW:2024-06-28,2024-06-28,2024-07-02,2024-07-03,-14.331088418973549,6.084781297638009,20.415869716611557,False,True,False,True
upper-rejection-score,TQQQ,TQQQ:2022-06-16,2022-06-16,2022-07-21,2022-07-22,61.74645842324886,34.05076256826776,-27.695695854981103,True,False,True,False
upper-rejection-score,TQQQ,TQQQ:2023-01-12,2023-01-12,2023-01-24,2023-01-25,12.172843726286352,5.117303635895198,-7.055540090391154,True,True,False,False
upper-rejection-score,TQQQ,TQQQ:2024-05-06,2024-05-06,2024-05-16,2024-05-17,28.498565677603448,9.654948108412786,-18.843617569190663,True,True,False,False
upper-rejection-score,TSLA,TSLA:2022-02-25,2022-02-25,2022-03-22,2022-03-23,10.819385050147368,20.853286731546163,10.033901681398795,True,False,True,True
upper-rejection-score,TSLA,TSLA:2023-01-18,2023-01-18,2023-01-24,2023-01-25,42.08505862732797,3.7099649214780372,-38.37509370584993,True,True,False,False
upper-rejection-score,TSLA,TSLA:2024-04-30,2024-04-30,2024-06-27,2024-06-28,25.85765548340815,6.509309630027826,-19.348345853380323,True,True,False,True
upper-rejection-score,YINN,YINN:2021-09-23,2021-09-23,2021-10-20,2021-10-21,-4.459071666167269,23.031937395237367,27.491009061404636,False,False,True,False
upper-rejection-score,YINN,YINN:2022-08-12,2022-08-12,2022-08-26,2022-08-29,-11.409216181607515,8.083227370471025,19.49244355207854,False,False,True,True
upper-rejection-score,YINN,YINN:2022-11-08,2022-11-08,2022-11-16,2022-11-17,68.81192274062582,22.943673489562034,-45.86824925106379,True,True,False,False
upper-rejection-score,YINN,YINN:2023-01-04,2023-01-04,2023-01-05,2023-01-06,1.6724582841518787,3.792101035200801,2.1196427510489224,True,True,False,False
upper-rejection-score,YINN,YINN:2023-06-14,2023-06-14,2023-06-16,2023-06-20,-7.5571202234804735,-0.354792474863308,7.202327748617165,False,True,False,False
rsi-cross85,AAOI,AAOI:2023-05-09,2023-05-09,2023-05-30,2023-05-31,164.7240065994533,30.81142815404212,-133.91257844541119,True,False,True,False
rsi-cross85,AAOI,AAOI:2024-07-11,2024-07-11,2024-07-16,2024-07-17,-5.003121316486691,20.507281200326034,25.510402516812725,False,True,False,False
rsi-cross85,GOOGL,GOOGL:2024-03-15,2024-03-15,2024-04-01,2024-04-02,16.370420922658813,7.5039673684210495,-8.866453554237763,True,True,False,False
rsi-cross85,MRNA,MRNA:2023-11-03,2023-11-03,2023-12-27,2023-12-28,19.35322949190672,38.72883452944724,19.37560503754052,True,False,True,False
rsi-cross85,MSFT,MSFT:2023-04-28,2023-04-28,2023-11-08,2023-11-09,35.74007778955608,18.935475314160087,-16.804602475395995,True,True,False,False
rsi-cross85,NFLX,NFLX:2023-03-27,2023-03-27,2023-06-12,2023-06-13,26.615563913745355,31.018284394307493,4.402720480562138,True,True,False,False
rsi-cross85,NFLX,NFLX:2023-10-25,2023-10-25,2023-11-10,2023-11-13,65.15162887570418,7.291937707798146,-57.85969116790603,True,True,False,False
rsi-cross85,SNOW,SNOW:2023-09-01,2023-09-01,2023-11-30,2023-12-01,16.50919972702114,16.93844282899677,0.4292431019756293,True,True,False,True
rsi-cross85,TQQQ,TQQQ:2024-05-06,2024-05-06,2024-05-15,2024-05-16,28.498565677603448,10.124240653638616,-18.374325023964833,True,True,False,False
rsi-cross85,TSLA,TSLA:2022-02-25,2022-02-25,2022-03-28,2022-03-29,10.819385050147368,36.64533335073736,25.825948300589992,True,False,True,True
rsi-cross85,TSLA,TSLA:2023-01-18,2023-01-18,2023-01-26,2023-01-27,42.08505862732797,18.70628150155604,-23.378777125771926,True,True,False,False
rsi-cross85,TSLA,TSLA:2024-04-30,2024-04-30,2024-07-01,2024-07-02,25.85765548340815,16.831983780334483,-9.025671703073666,True,True,False,True
ma5-cross-mid-loss,AAOI,AAOI:2024-04-17,2024-04-17,2024-05-13,2024-05-14,-25.39859610915135,-15.120182359179568,10.278413749971781,False,False,True,True
ma5-cross-mid-loss,GOOGL,GOOGL:2022-02-02,2022-02-02,2022-02-17,2022-02-18,-23.185264576067965,-11.933755559818483,11.251509016249482,False,True,False,True
ma5-cross-mid-loss,MRNA,MRNA:2023-08-18,2023-08-18,2023-09-11,2023-09-12,-14.825943022421717,-0.6993705421300511,14.126572480291665,False,False,True,True
ma5-cross-mid-loss,MSFT,MSFT:2022-02-01,2022-02-01,2022-02-11,2022-02-14,-21.59643001259398,-5.549840743930467,16.046589268663514,False,True,False,True
ma5-cross-mid-loss,NFLX,NFLX:2022-12-02,2022-12-02,2022-12-19,2022-12-20,8.481864091411184,-9.601659102289883,-18.08352319370107,True,True,False,True
ma5-cross-mid-loss,NFLX,NFLX:2023-03-27,2023-03-27,2023-04-20,2023-04-21,26.615563913745355,-1.5862296216968663,-28.20179353544222,True,True,False,False
ma5-cross-mid-loss,SNOW,SNOW:2021-12-09,2021-12-09,2021-12-29,2021-12-30,-20.634647434082034,-8.291799999999993,12.34284743408204,False,True,False,True
ma5-cross-mid-loss,SNOW,SNOW:2022-11-11,2022-11-11,2022-11-21,2022-11-22,-12.0011368775506,-3.010694476409903,8.990442401140697,False,False,True,True
ma5-cross-mid-loss,SNOW,SNOW:2023-09-01,2023-09-01,2023-09-21,2023-09-22,16.50919972702114,-4.416632663719278,-20.925832390740418,True,True,False,True
ma5-cross-mid-loss,SNOW,SNOW:2024-06-28,2024-06-28,2024-07-18,2024-07-19,-14.331088418973549,-2.979806292345133,11.351282126628416,False,True,False,True
ma5-cross-mid-loss,TQQQ,TQQQ:2023-10-10,2023-10-10,2023-10-23,2023-10-24,-17.082673786856507,-8.3655868011288,8.717086985727708,False,True,False,True
ma5-cross-mid-loss,TSLA,TSLA:2022-12-05,2022-12-05,2022-12-08,2022-12-09,-26.593404828411128,-8.418239047018394,18.175165781392735,False,True,False,True
ma5-cross-mid-loss,TSLA,TSLA:2024-04-30,2024-04-30,2024-05-30,2024-05-31,25.85765548340815,-4.726076280596203,-30.58373176400435,True,True,False,True
ma5-cross-mid-loss,YINN,YINN:2022-08-12,2022-08-12,2022-09-02,2022-09-06,-11.409216181607515,-8.9939522263073,2.4152639553002153,False,False,True,True
ma5-cross-mid-loss,YINN,YINN:2023-10-12,2023-10-12,2023-10-18,2023-10-19,-24.892376600456224,-16.715204169174925,8.1771724312813,False,True,False,True
ma5-cross-mid-loss,YINN,YINN:2024-01-02,2024-01-02,2024-01-05,2024-01-08,-26.9742832525411,-9.70712051212016,17.26716274042094,False,True,False,True
