window,symbol,date,emitted,held,status,trade_id,regime,S_BLOWOFF,S_BEAR_RALLY,S_CROSS,S_DELAY,outcome_complete,outcome_date,ret20_pct,mfe20_pct,mae20_pct,win,interference
validation,YINN,2025-03-27,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-04-25,-23.331766881491355,0.09397814741420873,-49.69455085391942,True,False
validation,YINN,2025-04-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-05-01,-16.62763294016375,3.4087987584912494,-44.2883172589291,True,False
validation,YINN,2025-04-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-05-02,6.7781137957766635,7.537992179986919,-34.92401564002616,False,False
validation,YINN,2025-04-04,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-05-05,40.28776111884367,42.086325286334805,-14.428459409685523,False,True
validation,SNOW,2024-12-23,True,False,ignored_flat,,bull,False,False,False,True,True,2025-01-24,7.6143336421870655,9.888751358602764,-5.364652515979051,False,False
validation,SNOW,2024-12-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-01-27,7.919334069815709,11.762177173268062,-5.853421242122103,False,True
validation,SNOW,2024-12-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-01-28,15.5979165865342,15.849984473841472,-5.859206355311686,False,True
validation,SNOW,2024-12-27,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-01-29,17.713699899810177,21.286040123268535,-1.4418160944669856,False,True
validation,SNOW,2024-12-30,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-01-30,14.966333308513535,20.827185869274988,-1.6479590354096851,False,True
validation,SNOW,2025-07-23,True,False,ignored_flat,,bull,False,False,False,True,True,2025-08-20,-9.188379077810282,6.880802826720833,-12.358395965550727,True,False
validation,TSLA,2024-12-18,True,True,executed,TSLA:2024-10-28,bull,True,False,False,False,True,2025-01-21,-6.154288142447428,2.9764498415771223,-17.447108853231175,True,False
validation,TSLA,2025-01-10,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-10,-8.475765557526561,14.751702732135996,-8.533175652672508,True,False
validation,TSLA,2025-01-13,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-11,-20.71728462050013,6.130229792194841,-21.53786528530076,True,False
validation,TSLA,2025-01-14,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-12,-17.904363313894844,7.279823562384924,-20.687970006260603,True,False
validation,TSLA,2025-06-12,True,False,ignored_flat,,bull,False,False,False,True,True,2025-07-14,0.9332078429115986,13.877124296850107,-8.026248402412516,False,True
validation,TSLA,2025-06-13,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-07-15,-6.190953314803604,7.923571288881948,-12.834682131829044,True,False
validation,MRNA,2025-08-01,True,True,executed,MRNA:2025-04-29,bear,False,False,True,True,False,,,,,,
validation,MRNA,2025-08-04,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
validation,MRNA,2025-08-05,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
validation,MRNA,2025-08-06,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
validation,MRNA,2025-08-07,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
validation,AAOI,2024-12-05,True,False,ignored_flat,,bull,True,False,False,False,True,2025-01-06,-9.399199962759596,10.253671760637072,-16.341790960094606,True,False
validation,AAOI,2025-07-25,True,False,ignored_flat,,bull,False,False,False,True,True,2025-08-22,-9.887311125860531,0.2908030644873216,-27.717193517122418,True,False
validation,AAOI,2025-07-28,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-08-25,-4.698514956629851,5.591227272007626,-22.141740344290607,True,False
validation,AAOI,2025-07-29,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-08-26,3.168726263124011,10.979429048119972,-18.168720768703906,False,True
validation,AAOI,2025-07-30,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
validation,AAOI,2025-07-31,False,False,suppressed_flat,,bear,False,False,False,True,False,,,,,,
recent,TQQQ,2025-11-17,True,False,ignored_flat,,bull,False,False,False,True,True,2025-12-16,4.691414799770155,14.214267582395546,-9.492849909200519,False,True
recent,TQQQ,2025-11-18,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-17,0.15205183114801457,15.742521851597036,-8.281810855609962,False,True
recent,TQQQ,2025-11-19,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-18,-2.7195500036256592,7.818708323949042,-14.56090186077683,True,False
recent,TQQQ,2026-06-09,True,True,executed,TQQQ:2026-04-10,bull,False,False,True,True,True,2026-07-09,6.746327008661979,18.73605610405573,-3.7388396955437386,False,True
recent,TQQQ,2026-06-10,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-10,8.911491419042129,20.059250549847828,-1.8338313767112924,False,True
recent,TQQQ,2026-06-11,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-13,-4.627646664728435,11.48809146823957,-8.658388653909622,True,False
recent,TQQQ,2026-06-12,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-14,-9.275178145310347,2.690648734481993,-15.866087560974428,True,False
recent,TQQQ,2026-06-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-23,-14.956382977994643,4.592100914695529,-16.7393478394261,True,False
recent,TQQQ,2026-06-25,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-24,-11.222078996886431,13.108621248007712,-11.929525726586366,True,False
recent,TQQQ,2026-06-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-27,-14.463034030577482,10.010790466798092,-16.83756461747986,True,False
recent,TQQQ,2026-06-29,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-28,-20.300358524263284,5.567067802541703,-23.09683691260007,True,False
recent,TQQQ,2026-06-30,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-29,-26.638720649801108,1.1686968428340938,-26.841972485333375,True,False
recent,TQQQ,2026-07-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-30,-18.26984928177301,2.182056175593705,-25.642346776238366,True,False
recent,MSFT,2026-06-09,True,True,executed,MSFT:2026-04-15,bear,False,False,True,True,True,2026-07-09,-3.560407195088755,1.6284082174716996,-12.382380403326687,True,False
recent,MSFT,2026-06-10,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-10,-2.558129999279546,1.6548186246109209,-11.641906895786725,True,False
recent,MSFT,2026-06-11,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-13,-0.11240897469263489,2.6364886486270667,-10.788641968917501,True,False
recent,MSFT,2026-06-12,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-14,-2.991430313092802,1.2474829534556253,-11.995961958237977,True,False
recent,MSFT,2026-06-15,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-15,-0.04042640255058627,0.8009254507991059,-11.771392741614061,True,False
recent,MSFT,2026-06-16,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-16,2.7802706222973983,4.033309477098013,-10.518895014213648,False,False
recent,MSFT,2026-06-17,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-17,4.234820732050304,7.455926728089546,-7.575034292090244,False,False
recent,MSFT,2026-06-18,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-20,7.066061372383015,8.050780003781611,-7.063389236474116,False,False
recent,NFLX,2026-04-17,True,True,executed,NFLX:2026-02-26,bear,False,True,False,False,True,2026-05-15,-10.417956362124968,0.47354240000301306,-12.394483211012219,True,False
recent,NFLX,2026-04-24,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-05-22,-3.747967912284411,2.8788634531542234,-7.5502491550476725,True,False
recent,NFLX,2026-04-27,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-05-26,-4.174863054452693,3.4972644243084217,-6.994537186752902,True,False
recent,NFLX,2026-04-28,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-05-27,-4.252992151750934,3.803566221227017,-6.719286043242933,True,False
recent,NFLX,2026-04-29,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-05-28,-5.4625045945492445,3.667212402931952,-6.841817300928133,True,False
recent,NFLX,2026-04-30,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-05-29,-8.896422038527085,0.2965460545719001,-9.870789955055914,True,False
recent,NFLX,2026-05-01,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-06-01,-6.7861021754046735,0.2497322049339834,-7.600434436453229,True,False
recent,YINN,2025-10-10,True,False,ignored_flat,,bull,False,False,True,True,True,2025-11-07,0.1664970495836915,10.780437851038482,-5.494275612000898,False,True
recent,YINN,2025-10-13,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-11-10,11.531729474362272,16.477021123823143,-0.6345752969057261,False,True
recent,YINN,2025-10-14,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-11-11,5.132965913465104,9.729955440150896,-5.339105838390045,False,False
recent,YINN,2026-08-04,True,False,ignored_flat,,bear,False,True,False,False,False,,,,,,
recent,SNOW,2025-11-21,True,False,ignored_flat,,bull,False,False,False,True,True,2025-12-22,-4.568784497172807,12.835504795348962,-10.849808000522799,True,False
recent,SNOW,2025-11-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-23,-6.852601716313822,10.986504754875014,-12.31068424611822,True,False
recent,SNOW,2025-11-25,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-24,-11.228002929687497,7.283996582031249,-15.23599853515626,True,False
recent,SNOW,2025-11-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-26,-10.322447283678782,7.434407375266949,-15.117160487503822,True,False
recent,TSLA,2026-01-05,True,False,ignored_flat,,bull,False,False,False,True,True,2026-02-03,-5.470678157760522,1.774269192957112,-7.3233572480443705,True,False
recent,TSLA,2026-01-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-02-04,-6.8570737667772335,4.221150299179377,-8.423950845345319,True,False
recent,TSLA,2026-01-07,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-02-05,-7.170072248254411,6.172140559585193,-9.432334124997322,True,False
recent,TSLA,2026-01-08,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-02-06,-5.697907136121916,4.209192584498211,-11.106781069371763,True,False
recent,TSLA,2026-01-09,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-02-09,-5.418943196692549,2.9621685926176866,-12.17052577339196,True,False
recent,TSLA,2026-01-12,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-02-10,-5.550870740638969,0.49533105470562777,-13.920482391927314,True,False
recent,TSLA,2026-01-13,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-02-11,-3.283577296151252,2.1724882387992084,-12.483909370628442,True,False
recent,TSLA,2026-06-05,True,True,executed,TSLA:2026-02-12,bear,False,False,False,True,True,2026-07-07,1.6577113886942385,9.217066590200119,-6.996689982652571,False,False
recent,TSLA,2026-06-08,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-08,-4.128652719047688,5.311044604310555,-10.32284572945833,True,False
recent,TSLA,2026-06-09,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-09,3.8335748379401346,10.553194029953117,-5.858916570661088,False,True
recent,TSLA,2026-06-10,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-10,5.017000887908418,11.481401749361142,-5.068505392410804,False,True
recent,MRNA,2026-03-27,True,False,ignored_flat,,bull,False,False,False,True,True,2026-04-27,-1.962754884943585,13.135383243269105,-5.10317038016348,True,False
recent,MRNA,2026-07-20,True,False,ignored_flat,,bull,False,False,False,True,True,2026-08-17,8.317931276345437,10.10755062005979,-11.510668236134835,False,True
recent,MRNA,2026-07-21,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-08-18,5.779567540746333,10.089047415879104,-11.525538571222837,False,True
recent,MRNA,2026-07-22,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-08-19,204.86014433026955,208.84615612902132,-7.937064431769835,False,True
recent,MRNA,2026-07-23,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-08-20,132.85303438490965,208.54947230188708,-8.025501938663027,False,True
recent,MRNA,2026-07-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-08-21,165.07763448915526,222.66667335545088,-3.8173518768728543,False,True
recent,MRNA,2026-07-27,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-08-24,153.30560475448837,222.1900011535022,-3.9594415268306093,False,True
recent,MRNA,2026-08-20,False,False,suppressed_flat,,bull,True,False,False,False,False,,,,,,
recent,NVDA,2026-06-08,True,True,executed,NVDA:2026-04-08,bull,False,False,False,True,True,2026-07-08,-3.0861267451760432,1.6000429465880206,-9.885097591919322,True,False
recent,NVDA,2026-06-09,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-09,-0.8071192856232257,4.676423792933693,-7.1564790628477315,True,False
recent,GOOGL,2025-10-10,True,False,ignored_flat,,bull,False,False,False,True,True,2025-11-07,16.077589933379286,21.389612500709077,-0.2081511952146009,False,True
recent,GOOGL,2025-10-13,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-11-10,20.258678954326047,20.87634270293297,-0.2984708508291578,False,True
recent,GOOGL,2026-06-01,True,True,executed,GOOGL:2026-03-12,bull,False,False,False,True,True,2026-06-30,-2.515071691210291,2.566901376500197,-9.926616791069842,True,False
recent,GOOGL,2026-06-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-01,-0.22650259011233187,3.8587965825505055,-8.792085374027259,True,False
recent,GOOGL,2026-06-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-02,0.28141816182820634,4.764560154450059,-7.996651484405126,False,False
recent,GOOGL,2026-06-04,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-06,0.03275512321532226,2.6368957140021188,-9.865148357299747,False,False
recent,AAOI,2025-09-23,False,True,suppressed_held,AAOI:2025-09-16,bull,True,False,False,False,True,2025-10-21,19.43501285047573,28.195953078882873,-11.353474771094296,False,True
recent,AAOI,2025-12-12,True,True,executed,AAOI:2025-11-24,bull,True,False,False,False,True,2026-01-13,1.4845605566196074,24.58431919320512,-20.42755643044917,False,True
recent,AAOI,2026-01-13,False,False,suppressed_flat,,bull,False,False,True,True,True,2026-02-11,41.97712323038723,49.01730422316864,-2.3760673794820275,False,True
recent,AAOI,2026-01-29,False,False,suppressed_flat,,bull,True,False,False,False,True,2026-02-27,105.08888235406668,105.2836576213045,-9.866077839144438,False,True
recent,AAOI,2026-03-12,False,False,suppressed_flat,,bull,True,False,False,False,True,2026-04-10,44.294339504027214,48.27057193410664,-24.714961310264606,False,True
recent,AAOI,2026-03-31,False,False,suppressed_flat,,bull,False,False,True,True,True,2026-04-29,69.52856266694853,92.35718328005733,-9.584025783036953,False,True
recent,AAOI,2026-04-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-04-30,101.4215731419128,112.51226336371221,-0.11028963183028484,False,True
recent,AAOI,2026-04-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-05-01,66.75905089761942,74.35594375913503,-4.493616045349446,False,True
recent,AAOI,2026-05-14,False,False,suppressed_flat,,bull,True,False,False,False,True,2026-06-12,-11.607841541564545,9.615685955371722,-22.065357881433822,True,False
recent,AAOI,2026-08-18,True,True,executed,AAOI:2026-07-31,bull,True,False,False,False,False,,,,,,
full,TQQQ,2021-12-02,True,False,ignored_flat,,bull,False,False,False,True,True,2021-12-31,3.9562339727975404,9.362489435924903,-10.937520328013195,False,False
full,TQQQ,2021-12-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-03,13.639693294133126,16.196293487717316,-5.372216012206632,False,True
full,TQQQ,2021-12-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-04,1.6752125279762664,8.165911364530508,-11.91198799703923,False,False
full,TQQQ,2021-12-07,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-05,-11.042937899664096,4.22301515630259,-15.12299860227786,True,False
full,TQQQ,2021-12-14,False,False,suppressed_flat,,bull,False,False,True,True,True,2022-01-12,-1.4713587630868608,12.919461947578025,-14.752199446796066,True,False
full,TQQQ,2021-12-15,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-13,-15.21464855998962,4.77219109441811,-20.90292766285453,True,False
full,TQQQ,2021-12-16,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-14,-3.420019881582359,17.570371927522153,-11.241025734816755,True,False
full,TQQQ,2021-12-17,False,False,suppressed_flat,,bull,False,False,False,True,True,2022-01-18,-8.02645498845953,20.65923174773443,-8.909111454065899,True,False
full,TQQQ,2022-08-17,True,True,executed,TQQQ:2022-06-16,bear,False,True,False,False,True,2022-09-15,-32.662369225645214,1.8786924167275565,-33.84326174548185,True,False
full,TQQQ,2022-08-30,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-28,-23.628258065960118,6.412905425873694,-29.869674944474887,True,False
full,TQQQ,2022-08-31,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-29,-24.70458195255427,14.58642812499722,-27.54800345745445,True,False
full,TQQQ,2023-01-30,True,True,executed,TQQQ:2023-01-12,bear,False,True,False,False,True,2023-02-28,0.8660142867192855,25.113983300179775,-2.689146470557313,False,True
full,TQQQ,2023-02-03,False,False,suppressed_flat,,bear,False,True,False,False,True,2023-03-06,-5.191152683148181,7.4044288951070625,-15.694156083759392,True,False
full,TQQQ,2023-02-27,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-27,15.205782731262541,22.813268818678868,-8.8315087655632,False,True
full,TQQQ,2023-02-28,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-28,13.395229912327554,22.92461141297977,-8.748855348467632,False,True
full,TQQQ,2023-03-01,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-29,25.573114001240604,29.067912604393253,-4.1884726943199,False,True
full,TQQQ,2023-03-02,False,False,suppressed_flat,,bear,False,False,False,True,True,2023-03-30,20.431354793416023,21.101906275226835,-10.533319856735035,False,True
full,TQQQ,2023-08-09,True,False,ignored_flat,,bull,False,False,False,True,True,2023-09-07,-0.6886585120778443,6.640401242939542,-13.010343792195933,True,False
full,TQQQ,2023-08-10,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-08,3.7663359827374565,11.094032507069151,-9.377388101600081,False,True
full,TQQQ,2023-08-11,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-11,7.85475133581135,11.666228165488036,-8.910631571904892,False,True
full,TQQQ,2023-08-14,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-12,1.1729534749212345,8.210623064953438,-11.729468487199613,False,False
full,TQQQ,2023-08-15,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-09-13,5.19011348441718,11.407992121519683,-9.121282173585342,False,True
full,TQQQ,2024-07-19,True,True,executed,TQQQ:2024-05-06,bull,False,False,True,True,True,2024-08-16,-6.802432234324085,2.009505673964207,-33.74066625522186,True,False
full,TQQQ,2024-07-22,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-19,-3.2958025936874913,1.8988116543368072,-33.81256653492213,True,False
full,TQQQ,2024-07-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-21,9.563757813071327,10.829776430416892,-25.564373398168073,False,True
full,TQQQ,2024-07-25,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-22,5.199962102668043,12.553815762258713,-24.923087549437017,False,True
full,TQQQ,2024-07-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-23,6.42825375816416,10.396844051205601,-26.361855086657858,False,True
full,TQQQ,2024-07-29,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-26,3.2890799352078837,10.380193901987056,-26.372961256508287,False,True
full,TQQQ,2024-07-30,False,False,suppressed_flat,,bull,False,False,False,True,True,2024-08-27,3.0755292203566986,9.226615104424596,-27.142434364131386,False,False
full,TQQQ,2024-12-31,True,False,ignored_flat,,bull,False,False,False,True,True,2025-01-31,2.7067139615314817,10.392343179811792,-8.939678490609237,False,True
full,TQQQ,2025-01-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-03,0.9125994332887855,11.151397933403828,-8.313550192990471,False,True
full,TQQQ,2025-01-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-04,-1.5534984233303128,4.636931781558129,-13.687196273524037,True,False
full,TQQQ,2025-01-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-05,-1.1432786404057094,3.7214086841816707,-14.44239201622679,True,False
full,TQQQ,2025-08-22,True,False,ignored_flat,,bull,False,False,True,True,True,2025-09-22,16.84890718126242,17.250603871615876,-5.991971470584123,False,True
full,TQQQ,2025-11-17,True,False,ignored_flat,,bull,False,False,False,True,True,2025-12-16,4.691414799770155,14.214267582395546,-9.492849909200519,False,True
full,TQQQ,2025-11-18,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-17,0.15205183114801457,15.742521851597036,-8.281810855609962,False,True
full,TQQQ,2025-11-19,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-12-18,-2.7195500036256592,7.818708323949042,-14.56090186077683,True,False
full,TQQQ,2026-06-09,True,True,executed,TQQQ:2026-04-10,bull,False,False,True,True,True,2026-07-09,6.746327008661979,18.73605610405573,-3.7388396955437386,False,True
full,TQQQ,2026-06-10,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-10,8.911491419042129,20.059250549847828,-1.8338313767112924,False,True
full,TQQQ,2026-06-11,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-13,-4.627646664728435,11.48809146823957,-8.658388653909622,True,False
full,TQQQ,2026-06-12,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-14,-9.275178145310347,2.690648734481993,-15.866087560974428,True,False
full,TQQQ,2026-06-24,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-23,-14.956382977994643,4.592100914695529,-16.7393478394261,True,False
full,TQQQ,2026-06-25,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-24,-11.222078996886431,13.108621248007712,-11.929525726586366,True,False
full,TQQQ,2026-06-26,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-27,-14.463034030577482,10.010790466798092,-16.83756461747986,True,False
full,TQQQ,2026-06-29,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-28,-20.300358524263284,5.567067802541703,-23.09683691260007,True,False
full,TQQQ,2026-06-30,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-29,-26.638720649801108,1.1686968428340938,-26.841972485333375,True,False
full,TQQQ,2026-07-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2026-07-30,-18.26984928177301,2.182056175593705,-25.642346776238366,True,False
full,MSFT,2026-06-09,True,True,executed,MSFT:2026-04-15,bear,False,False,True,True,True,2026-07-09,-3.560407195088755,1.6284082174716996,-12.382380403326687,True,False
full,MSFT,2026-06-10,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-10,-2.558129999279546,1.6548186246109209,-11.641906895786725,True,False
full,MSFT,2026-06-11,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-13,-0.11240897469263489,2.6364886486270667,-10.788641968917501,True,False
full,MSFT,2026-06-12,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-14,-2.991430313092802,1.2474829534556253,-11.995961958237977,True,False
full,MSFT,2026-06-15,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-15,-0.04042640255058627,0.8009254507991059,-11.771392741614061,True,False
full,MSFT,2026-06-16,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-16,2.7802706222973983,4.033309477098013,-10.518895014213648,False,False
full,MSFT,2026-06-17,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-17,4.234820732050304,7.455926728089546,-7.575034292090244,False,False
full,MSFT,2026-06-18,False,False,suppressed_flat,,bear,False,False,False,True,True,2026-07-20,7.066061372383015,8.050780003781611,-7.063389236474116,False,False
full,NFLX,2022-08-16,True,False,ignored_flat,,bear,False,True,False,False,True,2022-09-14,-7.073552418239359,2.197531660895935,-10.983498484512722,True,False
full,NFLX,2022-08-29,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-27,-1.0147336915214966,10.513541787983204,-5.281039813819344,True,False
full,NFLX,2022-08-30,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-28,8.017619531518228,10.348012971314645,-5.42291127266531,False,True
full,NFLX,2022-08-31,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-29,8.603661310818222,13.487673137554722,-2.7319709455988272,False,True
full,NFLX,2022-09-01,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-09-30,1.9088428884042052,8.423144576576536,-7.072677716623954,False,False
full,NFLX,2022-09-02,False,False,suppressed_flat,,bear,False,False,False,True,True,2022-10-03,5.962140664234861,11.03772228127995,-4.831775131214244,False,True
full,NFLX,2023-02-21,True,True,executed,NFLX:2022-12-02,bull,False,False,False,True,True,2023-03-21,-9.395554154007524,1.3066722728587887,-15.457774974681726,True,False
full,NFLX,2023-02-22,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-03-22,-11.270119207702034,0.015086958464571865,-13.85744045027777,True,False
full,NFLX,2023-07-27,True,True,executed,NFLX:2023-03-27,bull,False,False,False,True,True,2023-08-24,-2.076713272385322,7.1445802951736415,-4.189530126525021,True,False
full,NFLX,2023-07-28,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-25,-2.457152966396392,4.393802036079308,-6.649321903164596,True,False
full,NFLX,2023-07-31,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-28,-4.415025670295448,1.8016828382317884,-8.96723810228207,True,False
full,NFLX,2023-08-01,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-29,-1.2039571601851207,1.916227412163063,-8.519633951025707,True,False
full,NFLX,2023-08-02,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-30,1.6058912909335366,3.686301330774766,-6.930809343600974,False,False
full,NFLX,2023-08-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2023-08-31,0.14316786359334088,2.426912422457006,-8.061241280264063,False,False
full,NFLX,2025-01-02,True,True,executed,NFLX:2023-10-25,bull,False,False,False,True,True,2025-02-03,9.607776373232003,11.853814748368286,-7.793944765758731,False,True
full,NFLX,2025-01-03,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-04,11.939106312861325,13.416449519299878,-7.340566762138545,False,True
full,NFLX,2025-01-06,False,False,suppressed_flat,,bull,False,False,False,True,True,2025-02-05,14.979867623442566,15.061741890873058,-6.352209442652878,False,True
